1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,Department,Latitude,Longitude,Monument,Priority,Region,id,name
,,,,33.0,15.0,,,15.0,,,,,,,,,75.0,,,Oise,49.234,2.7286,Notre-Dame,3,Senlisis,Synopsis.php?id=RULLY,Rully 
,,,,,,,,,,,,,,,,,,,,Loiret,48.193,2.1143,Saint-Félix,4,Gâtinais,Synopsis.php?id=GUIGNONV,Guignonville 
,,,,,,,,,,,,,,35.0,70.0,36.0,60.0,,,Aube,48.589,3.5542,Saints-Pierre-et-Paul,2,Provinois,Synopsis.php?id=VILLNX-G,Villenauxe-la-Grande 
,,,,,,,,,,,,,,60.0,180.0,,32.0,,,Oise,49.347,2.9056,Notre-Dame-et-Saint-Jean-Baptiste,1,Senlisis,Synopsis.php?id=S-JN-B-N,Saint-Jean-aux-Bois 
,,,,,,,,,,44.0,,,,,,35.0,,,,Aisne,49.181,3.2263,Saint-Martin,2,Soissonais,Synopsis.php?id=MARIZY-M,Marizy-Saint-Mard 
,,,,,,,,,,,,,,,60.0,40.0,,,,Loiret,47.906,2.8069,Saint-Léger,3,Gâtinais,Synopsis.php?id=MONTCRES,Montcresson 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.084,1.8736,Sainte-Lucien,4,Meulanois,Synopsis.php?id=AVERNES,Avernes 
,,,,,,,,,,,,,,,,,,,,Oise,49.349,2.8763,Sainte-Périne,4,Senlisis,Synopsis.php?id=S-JN-B-P,Saint-Jean-aux-Bois 
,,,,,,,,,,,,,,,,,,,,Marne,49.222,3.9862,Saint-Martin,4,Reimois,Synopsis.php?id=BEZANNES,Bezannes 
,,,,,,,124.0,,,,,,,66.0,32.0,,32.0,38.0,,Oise,49.314,2.5262,Saint-Martin,3,Therain,Synopsis.php?id=CINQUEUX,Cinqueux 
,,,,,,,,,,,,,,,,,,,,Aisne,49.365,3.5406,Saint-Pierre,4,Soissonais,Synopsis.php?id=BRENELLE,Brenelle 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.418,2.9618,Saint-Baudel,4,Provinois,Synopsis.php?id=FORGES,Forges 
,,,,,,,,,,,,,,,,,,,,Val-de-Marne,48.813,2.3447,Saint-Saturnin,4,Parisis,Synopsis.php?id=GENTILLY,Gentilly 
,,,,,,,,,28.0,22.0,,,,,,,,,,Seine-Maritime,49.420,1.0579,Chapelle Saint-Julien,2,Outliers,Synopsis.php?id=PETIT-Q,"Petit-Quevilly, Le "
,,,,,,,20.0,20.0,18.0,,,,35.0,,,30.0,,,,Aisne,49.102,3.1605,Saints-Crépin-et-Crépinien,2,Soissonais,Synopsis.php?id=BRUMETZ,Brumetz 
,,,,,,34.0,13.0,,,26.0,,,14.0,,,19.0,,,,Aisne,49.358,3.6531,Saint-Macre,3,Soissonais,Synopsis.php?id=LONGUEVA,Longueval-Barbonval 
,,,,,,40.0,,,,,,,,,24.0,,,,,Marne,48.839,4.2006,Saints-Pierre-et-Paul,2,Châlonais,Synopsis.php?id=SOUDRON,Soudron 
,,,,,,,,,,,25.0,20.0,50.0,20.0,30.0,30.0,40.0,35.0,,Aisne,49.086,3.5524,Saint-Eloi,2,Marne,Synopsis.php?id=BARZY-M,Barzy-sur-Marne 
,,,,,,,,,,,,,,,,,,,,Marne,48.882,3.6152,Saint-Christophe,4,Marne,Synopsis.php?id=VAUCHAMP,Vauchamps 
,,,,,,15.0,25.0,25.0,,,,15.0,,,,,,,,Aisne,49.108,3.3480,Saint-Médard,3,Soissonais,Synopsis.php?id=EPAUX-B,Epaux-Bezu 
,,,,,,,,,,,,,,,,,13.0,,,Seine-et-Marne,48.584,2.7780,Sainte-Marie-Madeleine,3,Parisis,Synopsis.php?id=FOUJU,Fouju 
,,,,,,,,,,29.0,,24.0,,,,,,,,Marne,48.854,3.7641,Saints-Pierre-et-Paul,3,Marne,Synopsis.php?id=BAYE-P,Baye 
,,,,,,,,48.0,,,,77.0,43.0,,,,,,,Aisne,49.514,3.5232,Saint-Pierre,3,Laonnois,Synopsis.php?id=CHAILLEV,Chaillevois 
,,,,,12.0,,,,,,,,,,,,,,,Oise,49.425,2.6454,Saint-Denis,3,Noyonnais,Synopsis.php?id=ESTREES,Estrees-Saint-Denis 
,,,,,,,,,,,,,,,,,,,,Oise,49.656,3.0487,Saint-Quentin,4,Noyonnais,Synopsis.php?id=GUISCARD,Guiscard 
,,,,,,,,,,,,,,,,,,,,Oise,49.107,2.7948,Saints-Pierre-et-Paul,4,Senlisis,Synopsis.php?id=SILLY-L,Silly-le-Long 
,,,,,,,,,,,,,,140.0,265.0,150.0,130.0,70.0,,Aisne,49.030,3.3750,Saint-Ferréol,1,Marne,Synopsis.php?id=ESSOMES,Essomes-sur-Marne 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.354,1.7747,Saint-Martin,4,Perche,Synopsis.php?id=OUARVILL,Ouarville 
,,,,,,,,,,,,,,,,,,,,Marne,49.383,4.0675,Saint-Firmin,4,Reimois,Synopsis.php?id=AUMENANC,Aumenancourt-le-Grand 
,,,,,,,,,,26.0,,,,46.0,32.0,,,,,Oise,49.256,2.4430,Notre-Dame-de-l'Assomption,2,Therain,Synopsis.php?id=MONTATAI,Montataire 
,,,,,,,,,140.0,140.0,,90.0,100.0,100.0,,,,,,Oise,49.206,2.5859,Notre-Dame-de-l'Assomption,1,Senlisis,Synopsis.php?id=SENLIS,Senlis 
,,,,,,,,,,,,,,,,25.0,15.0,,,Seine-et-Marne,48.637,2.7713,Saint-Martin,1,Brie,Synopsis.php?id=YEBLES,Yebles 
,,,,,,,,,,,,,100.0,100.0,80.0,60.0,,,,Seine-et-Marne,48.284,2.5964,Saint-Mathurin,1,Gâtinais,Synopsis.php?id=LARCHANT,Larchant 
,,,,,,,,,,,,,,,,,,,,Marne,49.165,3.8914,Saint-André,4,Reimois,Synopsis.php?id=MARFAUX,Marfaux 
,,,,,,,,66.0,,,,,,60.0,,52.0,150.0,,,Essonne,48.604,2.4698,Saint-Étienne,2,Parisis,Synopsis.php?id=CORBEI-E,Corbeil-Essonnes 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.717,3.1703,Saint-Géroche,4,Brie,Synopsis.php?id=DAGNY,Dagny 
,,,,,,,,,,,,,,,,,,,,Loiret,48.243,2.3924,Saint-Eutrope,4,Gâtinais,Synopsis.php?id=LABROSSE,Labrosse 
,,,,,,,,,,,,67.0,36.0,102.0,,,,,,Essonne,48.606,2.4748,Saint-Jean-de-Jerusalem,2,Parisis,Synopsis.php?id=CORBEI-J,Corbeil-Essonnes 
,,,,,,,,,,,89.0,52.0,,,43.0,,,,,Marne,49.151,4.2508,Saint-Basle,2,Châlonais,Synopsis.php?id=SEPT-S,Sept-Saulx 
,,,,,,,47.0,,10.0,204.0,,,40.0,,,50.0,,,,Essonne,48.611,2.4828,Saint-Spire,1,Parisis,Synopsis.php?id=CORBEI-S,Corbeil-Essonnes 
,,,,,,,,,,,,,,,,,,,,Marne,48.749,4.8509,Notre-Dame-de-l'Assomption,4,Outliers,Synopsis.php?id=MAURUPT,Maurupt-le-Montois 
,,,,,,,,,,,49.0,,,,38.0,,,,,Marne,48.893,4.5585,Saint-Laurent,3,Châlonais,Synopsis.php?id=DAMPIE-M,Dampierre-sur-Moivre 
,,,,,,,,,,14.0,12.0,,,,,22.0,,,,Loiret,48.121,2.4339,Saint-Aubin,3,Gâtinais,Synopsis.php?id=SANCY-G,Sancy-Gaubertin 
,,,,,,,,,,,,,,,,,,,,Marne,49.090,4.8955,Notre-Dame-de-l'Assomption,4,Outliers,Synopsis.php?id=STE-MENE,Sainte-Menehould 
,,,,,,,50.0,,,,12.0,12.0,,,6.0,,,,,Oise,49.414,2.1017,Saint-Lazare,4,Beauvaisis,Synopsis.php?id=BEAUV-LZ,Beauvais 
,,,,,,,,,,,,,29.0,,,,,,,Seine-et-Marne,48.287,2.4353,Saint-Maur,3,Gâtinais,Synopsis.php?id=BUTHIERS,Buthiers 
,,,,,,28.0,40.0,24.0,,,,,,,,,,,,Oise,49.175,3.0599,Saint-Martin,3,Soissonais,Synopsis.php?id=AUTH-V-M,Autheuil-en-Valois 
,,,,,,,,,,,,,,,,,,,,Oise,49.171,3.0599,Notre-Dame,4,Soissonais,Synopsis.php?id=AUTH-V-N,Autheuil-en-Valois 
,,,,,30.0,,16.0,,,,,,,,,,,,,Oise,49.348,2.4579,Saint-Martin,3,Therain,Synopsis.php?id=BAILLEVA,Bailleval 
0.0,,,,,0.0,,,,,,,,,,,,,,,Seine-Maritime,49.432,0.8194,Notre-Dame,1,Outliers,Synopsis.php?id=JUMIEG-N,Jumieges 
,,35.0,,54.0,,,,,,,,,,,,,,,,Marne,48.844,3.9119,Saint-Pierre,3,Châlonais,Synopsis.php?id=VERT-GRV,Vert-la-Gravelle 
,,,,,,,,,,,,,,,,,,,,Oise,49.215,2.9953,Sainte-Geneviève,4,Soissonais,Synopsis.php?id=CHAVRES,Chavres 
,,,,,,,,,,,,,,,,,,,,Marne,48.742,4.1978,Saint-Denis,4,Outliers,Synopsis.php?id=SOMMESOU,Sommesous 
,,,,,,,,,,,,,72.0,,,,,,,Seine-et-Marne,48.150,2.7061,Saint-Thugal,4,Gâtinais,Synopsis.php?id=CH-LDN-T,Chateau-Landon 
,,,,,,0.0,,,,,,,,,,,,,,Seine-Maritime,49.431,0.8194,Chapter House,4,Outliers,Synopsis.php?id=JUMIEG-C,Jumieges 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.150,2.7093,Saint-Séverin,4,Gâtinais,Synopsis.php?id=CH-LDN-S,Chateau-Landon 
,,,,,,,,,,,,,,,,,,,,Marne,49.182,3.8217,Saint-Julien,4,Reimois,Synopsis.php?id=CHAMBREC,Chambrecy 
,72.0,,,,,140.0,89.0,,,,,48.0,30.0,,,,,,,Seine-et-Marne,48.148,2.7019,Notre-Dame-de-l'Assomption,1,Gâtinais,Synopsis.php?id=CH-LDN-N,Chateau-Landon 
,,23.0,10.0,,,46.0,,,,14.0,,,,,,,,,,Aisne,49.529,3.5861,Saint-Pierre,2,Laonnois,Synopsis.php?id=CHIVY-E,Chivy-les-Etouvelles 
,,,,,,,,,,,40.0,,,,,,29.0,,,Aisne,49.061,3.5701,Saint-Eloi,3,Marne,Synopsis.php?id=PASSY-M,Passy-sur-Marne 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.267,1.8775,Saint-Julien-de-Brioude,4,Perche,Synopsis.php?id=NEUVY-B,Neuvy-en-Beauce 
,,,,,,,,,,,,,,,,,,,,Marne,48.879,4.1557,Saint-Martin,4,Châlonais,Synopsis.php?id=GERMINON,Germinon 
,,,,,33.0,17.0,,,,,,,,,,,,,,Seine-et-Marne,48.144,2.6998,Saint-André,4,Gâtinais,Synopsis.php?id=CH-LDN-A,Chateau-Landon 
,,,,,,,,,,,,,,,,,,,,Oise,49.233,1.7560,Saints-Gervais-et-Protais,4,Beauvaisis,Synopsis.php?id=VAUDANCO,Vaudancourt 
,,,,,,,,,,,,65.0,,,,,,,,Oise,49.335,2.9189,Saint-Nicolas,2,Senlisis,Synopsis.php?id=S-NICO-C,Saint-Nicolas-de-Courson 
,,,,,,,,,,,,,,,,,,,,Aisne,49.594,3.4314,La Nativité,4,Laonnois,Synopsis.php?id=S-NICO-B,Saint-Nicolas-aux-Bois 
,,,,,,,,,,,,,,,72.0,43.0,,,,Seine-et-Marne,48.716,2.5861,Saint-Louis,2,Parisis,Synopsis.php?id=SERVON,Servon 
,,,,,90.0,70.0,60.0,80.0,,160.0,90.0,180.0,60.0,80.0,,,,,,Marne,49.243,4.0419,Saint-Remi,1,Reimois,Synopsis.php?id=REIMS-R,Reims 
,,,,,,,,,,,,,,40.0,,25.0,,,,Essonne,48.374,2.1547,Saint-Hilaire,2,Parisis,Synopsis.php?id=BSSY-RIV,Boissy-la-Riviere 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.599,3.1047,Saint-Just,4,Provinois,Synopsis.php?id=S-JULI-B,Saint-Just-en-Brie 
,,,,,,,,,,,,,15.0,,55.0,,,,,Seine-et-Marne,48.471,2.7005,Saint-Pierre,3,Provinois,Synopsis.php?id=BOIS-ROI,Bois-le-Roi 
,,,,,,,,,,,,,,,,,,,,Marne,48.860,4.3137,La Nativité,4,Châlonais,Synopsis.php?id=BREUVERY,Breuvery-sur-Coole 
,,,,,32.0,18.0,,10.0,,,,46.0,,,,,,,,Oise,49.300,2.5188,Saint-Denis,2,Therain,Synopsis.php?id=RIEUX,Rieux 
,,,,,,,,,,,,,,,,,,,,Essonne,48.427,2.0680,Saint-Médard,4,Parisis,Synopsis.php?id=CHALO-M,Chalo-Saint-Mars 
,,,,,,,,,,90.0,,,,,,,35.0,,,Oise,49.353,3.0348,Saint-Martin,3,Soissonais,Synopsis.php?id=CHELLE-M,Chelles 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.510,3.2011,Saint-Denis,4,Provinois,Synopsis.php?id=SAVINS,Savins 
,,,,,,,,,,,,,,,,,,,,Loiret,48.001,1.6998,Saint-Pierre-et-Sigismond,4,Outliers,Synopsis.php?id=S-PERAVY,Saint-Peravy-la-Colombe 
,,,,,,,,,,,,,,,,,30.0,29.0,,Seine-et-Marne,48.880,2.5971,Saint-André,3,Parisis,Synopsis.php?id=CHELLE-A,Chelles 
,,,,,,,,,,,,,,,,,,,,Essonne,48.355,2.1482,Saint-Cyr,4,Parisis,Synopsis.php?id=S-CYR-RV,Saint-Cyr-la-Riviere 
,,,,,,,,,,,,,,,,,,,,Essonne,48.580,2.2235,Saint-Pierre,4,Parisis,Synopsis.php?id=EGLY,Egly 
,,,,,,,,,,,,,,,,,,,,Oise,49.269,2.9000,Notre-Dame,4,Senlisis,Synopsis.php?id=MORCOURT,Morcourt 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.060,2.0631,Saint-Pierre-ès-Liens,4,Vexin,Synopsis.php?id=OSNY,Osny 
,,,,,,,,,,,,,,,,,117.0,,,Aisne,49.394,3.5580,Saints-Pierre-et-Paul,2,Soissonais,Synopsis.php?id=PRESLE-B,Presles-et-Boves 
,,,,,,,,,,,,,,,,,,,,Aisne,49.561,3.5399,Saint-Martin,4,Laonnois,Synopsis.php?id=MOLINCHA,Molinchart 
,,,,,,,,,,,,,,,,,,,,Aisne,49.093,3.1847,Saint-Remi,4,Soissonais,Synopsis.php?id=GANDELU,Gandelu 
,,,,,,,,,,,,,,,,,,,,Yvelines,49.060,1.5489,Saint-Sulpice,4,Beauvaisis,Synopsis.php?id=LIMETZ-V,Limetz-Villez 
,40.0,30.0,,,47.0,,25.0,,,18.0,,10.0,22.0,12.0,,,,35.0,,Aisne,49.509,3.6263,Saint-Georges,3,Laonnois,Synopsis.php?id=PRESLE-T,Presles-et-Thierney 
,,,,,,,,,,,,77.0,,,,,,,,Marne,49.109,4.3193,Saint-Martin,3,Châlonais,Synopsis.php?id=LOUVERCY,Louvercy 
,,,,,,,,,,,,37.0,,,,,,,,Oise,49.389,2.7286,Saint-Nicolas,2,Noyonnais,Synopsis.php?id=JONQUIER,Jonquieres 
,,,,,,,,,,,,24.0,,,,,60.0,,,Aisne,49.008,3.3487,La Nativité,3,Marne,Synopsis.php?id=BONNEIL,Bonneil 
,,,,,,,,,,,,,,,75.0,62.0,,,,Loiret,48.037,2.3843,Notre-Dame,2,Gâtinais,Synopsis.php?id=BOISCOMM,Boiscommun 
,,,,,,,,,,138.0,112.0,,18.0,,,,,,,Aisne,49.395,3.6549,Saint-Martin,2,Soissonais,Synopsis.php?id=BOURG-C,Bourg-et-Comin 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.542,2.6553,Saint-Pierre,4,Parisis,Synopsis.php?id=MELUN-P,Melun 
,,,,,,,12.0,,20.0,22.0,25.0,,,,,30.0,25.0,47.0,,Oise,49.095,2.9965,Saint-Thomas,2,Soissonais,Synopsis.php?id=ROSOY-M,Rosoy-en-Multien 
,,,,,,,,,,,,,,,,,,,,Seine-St-Denis,48.902,2.4807,Saint-Pierre,4,Parisis,Synopsis.php?id=BONDY,Bondy 
,,,,,,,,,,172.0,,,,34.0,,,,,,Marne,49.208,3.7453,Saint-Martin,1,Soissonais,Synopsis.php?id=LAGERY,Lagery 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.679,3.3564,Saint-Étienne,2,Provinois,Synopsis.php?id=AUGERS-B,Augers-en-Brie 
,,,,,,,,,,,,,,,,,,,,Yvelines,49.840,1.8183,Saint-Eparche,4,Outliers,Synopsis.php?id=AUTEUIL,Auteuil-le-Roi 
,,,,,,,,,,,,,,,,,,,,Val-de-Marne,48.721,2.5329,Tres-Saintes-Vierges,4,Parisis,Synopsis.php?id=VILLECRE,Villecresnes 
,,,,,,,,,,,,,,,,,,,,Loiret,48.202,2.4166,Saint-Léger,4,Gâtinais,Synopsis.php?id=ONDREVIL,Ondreville-sur-Essonne 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.405,2.7983,Notre-Dame,4,Provinois,Synopsis.php?id=CHMPGN-S,Champagne-sur-Seine 
,,,,,,,60.0,40.0,62.0,50.0,,,,58.0,,,43.0,46.0,,Val-d'Oise,49.133,2.2307,Notre-Dame-de-l'Assomption,1,Vexin,Synopsis.php?id=CHMPGN-O,Champagne-sur-Oise 
,,,,,,,,,,,,,,,,,,,,Oise,49.090,2.7039,Notre-Dame,4,Senlisis,Synopsis.php?id=EVE,Eve 
,,,,,,,,,,,,,,,,,39.0,,,Aisne,48.961,3.4581,La Nativité,2,Marne,Synopsis.php?id=VIFFORT,Viffort 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.744,2.0613,Saint-Germain-de-Paris,4,Parisis,Synopsis.php?id=MAGNY-H,Magny-les-Hameaux 
,,,,,,,,,,,,36.0,25.0,,,,,,,Marne,49.289,3.7455,Saint-Remi,3,Soissonais,Synopsis.php?id=UNCHAIR,Unchair 
,,,,,,,56.0,,,,,,,,,,,,,Oise,49.156,2.9547,Saint-Germain,2,Soissonais,Synopsis.php?id=BETZ,Betz 
,,35.0,53.0,,,,,,,,,,,,,,,,,Yvelines,49.027,1.7515,Saint-Denis,2,Meulanois,Synopsis.php?id=FONT-S-P,Fontenay-Saint-Pere 
,,,,,,,,,,,,,,,,,,,,Marne,48.828,3.8652,Saint-André,4,Châlonais,Synopsis.php?id=COIZARD,Coizard-Joches 
,,,,,,,,,,,,,,,,,,,,Loiret,48.102,2.6136,Saint-Pierre-ès-Liens,4,Gâtinais,Synopsis.php?id=COURTEMP,Courtempierre 
,,,,,,,,,,96.0,,,,,,,,72.0,,Marne,48.955,4.3744,Saint-Jean,3,Châlonais,Synopsis.php?id=CHALON-J,Chalons-en-Champagne 
,,,,,,48.0,25.0,,,64.0,,,,,,,84.0,46.0,,Yvelines,48.994,1.7321,Saint-Aubin,2,Meulanois,Synopsis.php?id=LIMAY,Limay 
,,,,,,,,,,,,24.0,157.0,,,,,,,Marne,48.923,3.8169,Saints-Pierre-et-Paul,4,Marne,Synopsis.php?id=MTMORT-L,Montmort-Lucy 
,,,,,,,,,,,,,,,,,,,,Marne,48.957,4.3434,Cloister Notre-Dame-en-Vaux,1,Châlonais,Synopsis.php?id=CHALON-C,Chalons-en-Champagne 
,,,,,,,,,290.0,,,,,,,,,,,Marne,48.956,4.3624,Saint-Alpin,3,Châlonais,Synopsis.php?id=CHALON-A,Chalons-en-Champagne 
,,,,,,,,,,,,,,,,,,,,Marne,49.220,3.9223,Saint-Martin,4,Reimois,Synopsis.php?id=PARGNY-R,Pargny-les-Reims 
,,,,,,,,,,,,,,51.0,,,,,,Marne,48.852,3.7637,Chapel in Chateau,3,Marne,Synopsis.php?id=BAYE-CH,Baye 
,,,,,,,,,,,65.0,,70.0,,,,,,,Essonne,48.567,2.4342,Saint-Pierre,2,Parisis,Synopsis.php?id=MENNECY,Mennecy 
,,,,,,160.0,,140.0,110.0,140.0,140.0,100.0,100.0,100.0,70.0,,,,,Marne,48.957,4.3635,Notre-Dame-en-Vaux,1,Châlonais,Synopsis.php?id=CHALON-V,Chalons-en-Champagne 
,,,,,,,,,,,,,,,,,,,,Marne,49.072,3.5508,Saint-Denis,4,Marne,Synopsis.php?id=COURTEMO,Courtemont-Varennes 
,,,,,,,,,,,,,,,,,,,,Oise,49.370,2.1642,Saint-Arnoult,4,Beauvaisis,Synopsis.php?id=MATTENCO,Mattencourt 
,,,,,,,,,,,,,,,,,,,,Hauts-de-Seine,48.823,2.2108,Saint-Romain,4,Parisis,Synopsis.php?id=SEVRES,Sevres 
,,,,,,,,,,,,,,,,,,,,Oise,49.241,1.9687,Saint-Marcel,4,Vexin,Synopsis.php?id=FLRY-O-M,Fleury 
,,60.0,,,,,,,,,,,240.0,107.0,45.0,80.0,54.0,92.0,,Aisne,49.384,3.3276,Saint-Léger,1,Soissonais,Synopsis.php?id=SOISS-L,Soissons 
,,,,,,,,,,,,,,,,,,,,Aisne,49.382,3.3422,Saint-Médard,4,Soissonais,Synopsis.php?id=SOISS-M,Soissons 
,,,,,,,,,,,,,,,,103.0,,,,Aisne,49.115,3.0831,Grange,3,Soissonais,Synopsis.php?id=MOISY,Moisy 
,,,,,,,,,,,,,,,,,54.0,36.0,,Yvelines,48.683,1.9364,Notre-Dame-et-Saint-Jean-Baptiste,1,Perche,Synopsis.php?id=VAUX-CY,"Vaux-de-Cernay, Les "
,,,,,,,,,,,,,,,,,,,,Aisne,49.430,3.3877,La Nativité,4,Soissonais,Synopsis.php?id=VUILLERY,Vuillery 
,,,,,,,,,,,,,,,,,,,,Oise,49.448,2.8313,Saint-Médard,4,Noyonnais,Synopsis.php?id=BIENVILL,Bienville 
,,,,,,,,,,75.0,,,,42.0,38.0,,,,,Val-d'Oise,49.142,2.0220,Saints-Crépin-et-Crépinien,3,Vexin,Synopsis.php?id=BREANCON,Breancon 
,,,,,,,,70.0,,,,,,,,,,,,Aisne,49.381,3.3283,Saint-Pierre-au-Parvis,2,Soissonais,Synopsis.php?id=SOISS-P,Soissons 
,,,,,,,,,,,,,,,,,,,,Aisne,49.473,3.6545,Saint-Jean-Baptiste,4,Laonnois,Synopsis.php?id=PANCY-C,Pancy-Courtecon 
,,,,,,,,,,,,,,,,,,,,Marne,49.281,3.6742,Saint-Pierre,4,Soissonais,Synopsis.php?id=S-GILLES,Saint-Gilles 
,,,,,,,,,,,,,,,,,,,,Marne,48.633,4.8390,Notre-Dame-de-l'Assomption,4,Outliers,Synopsis.php?id=AMBRIERE,Ambrieres 
,,,,,,,,,,,,,,,,140.0,432.0,320.0,,Val-d'Oise,49.147,2.3824,Notre-Dame,1,Senlisis,Synopsis.php?id=ROYAUMON,Royaumont 
,130.0,115.0,,,,30.0,,,,,,,,,,,,,,Seine-et-Marne,48.536,3.2090,Saint-Loup-de-Sens,1,Provinois,Synopsis.php?id=S-LOUP-N,Saint-Loup-de-Naud 
,,,,,,,,,,,,,,,,,,,,Aisne,49.535,3.8266,Saint-Martin,4,Laonnois,Synopsis.php?id=MONTAIGU,Montaigu 
,,,,,,,,,,,,,,,,,,,,Oise,49.411,3.0476,Saint-Médard,4,Soissonais,Synopsis.php?id=ATTICHY,Attichy 
,,,,,,,,,,,,,,,,,,,,Oise,49.521,2.7783,Saint-Vaast,4,Noyonnais,Synopsis.php?id=MARGNY-M,Margny-sur-Matz 
,,,,,,,,,,37.0,70.0,,,,,,,47.0,,Val-d'Oise,49.163,1.8445,Saint-Quentin,3,Vexin,Synopsis.php?id=NUCOURT,Nucourt 
,,,,,,,,,,,,,,,,,,,,Marne,49.215,4.0947,Notre-Dame,4,Reimois,Synopsis.php?id=TAISSY,Taissy 
,,,,,,,,,,,,,,,,,20.0,32.0,,Val-d'Oise,49.124,1.7527,Saint-Pierre,3,Meulanois,Synopsis.php?id=GENAINVI,Genainville 
,,,,,,24.0,,,67.0,,,,,,,,,,,Oise,49.634,3.0625,Saint-Médard,4,Noyonnais,Synopsis.php?id=QUESMY,Quesmy 
,,,,,,,,,,,,,,,,,38.0,,,Oise,49.193,2.5373,Saint-Léonard,3,Senlisis,Synopsis.php?id=AVILLY-L,Avilly-Saint-Leonard 
,,,,55.0,,10.0,,,,,,,,,,,50.0,50.0,,Oise,49.287,2.4918,Saint-Paul,1,Therain,Synopsis.php?id=VLRS-SP,Villers-Saint-Paul 
,,40.0,,,,,,,47.0,51.0,,,,30.0,30.0,42.0,78.0,,,Marne,48.955,4.3576,Saint-Étienne,1,Châlonais,Synopsis.php?id=CHALONS,Chalons-en-Champagne 
,,,,,,,,,,,44.0,,,,,,,,,Oise,49.306,2.8469,Notre-Dame,3,Senlisis,Synopsis.php?id=CHAMPLIE,Champlieu 
,,,,,,,,,,67.0,,,,,,,,,,Yvelines,48.847,1.8032,Notre-Dame-de-l'Assomption,3,Meulanois,Synopsis.php?id=AUTOUILL,Autouillet 
,,,,,,,,,,23.0,,,,,,,,,,Val-d'Oise,49.169,1.7683,Saint-Gervais,2,Meulanois,Synopsis.php?id=S-GERVAI,Saint-Gervais 
,,,,,40.0,,,,,,,,,,,,,,,Oise,49.564,2.2451,Saint-Lucien,3,Beauvaisis,Synopsis.php?id=RUE-P,"Rue-Saint-Pierre, La "
,,,,,,,,,,25.0,30.0,44.0,40.0,,,,,,,Aisne,49.537,3.5538,Saints-Pierre-et-Paul,1,Laonnois,Synopsis.php?id=MONS-L,Mons-en-Laonnois 
,,,,,,,,,,,,14.0,37.0,,13.0,,,,,Oise,49.236,3.0306,Saint-Léger,3,Soissonais,Synopsis.php?id=VAUCIENN,Vauciennes 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.823,1.7563,Saint-Pierre,4,Meulanois,Synopsis.php?id=GARANCIE,Garancieres 
,,,56.0,,,,,,,,,,,,,,,,,Oise,49.300,2.6561,Chapel,2,Senlisis,Synopsis.php?id=ROUFFIAC,Rouffiac 
,,,,,,,,,60.0,,,,,,,,,,,Seine-et-Marne,49.069,2.8004,Saint-Pathus,3,Senlisis,Synopsis.php?id=S-PATHUS,Saint-Pathus 
,,36.0,,,,,16.0,6.0,,,,93.0,,,,,,,,Val-d'Oise,48.976,2.3259,La Nativité,1,Parisis,Synopsis.php?id=DEUIL-B,Deuil-la-Barre 
,,,,,,,,,,,,,,,16.0,45.0,20.0,17.0,,Aisne,49.021,3.1951,Saint-Martin,1,Marne,Synopsis.php?id=MONTR-LI,Montreuil-aux-Lions 
,,,,,,,,,,,,43.0,,,22.0,,,,,Aisne,49.569,3.6024,Saint-Laurent,2,Laonnois,Synopsis.php?id=MONTR-LN,Montreuil-sous-Laon 
,,,,,,,,,,,,,,,,,,,,Yonne,48.309,3.2337,Saint-Laurent,4,Yonne,Synopsis.php?id=MICHE-L,Michery 
,,,,,,,,,,,,,,,,,,,,Aisne,49.149,3.4284,Saint-Remi,4,Soissonais,Synopsis.php?id=BRECY,Brecy 
,,,,,,,,,,,,,0.0,,,,,,,Aisne,49.564,3.6247,Cloister,1,Laonnois,Synopsis.php?id=LAON-CL,Laon 
,,,,,,,,,,,,,,,,,,,,Essonne,48.565,2.0617,Saint-Germain-de-Paris,2,Perche,Synopsis.php?id=VAL-G,"Val-Saint-Germain, Le "
,,,,,112.0,100.0,,15.0,,,,,10.0,,,,,,,Oise,49.195,1.9284,La Nativité,1,Vexin,Synopsis.php?id=LAVILLET,Lavilletertre 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.386,1.4845,Saint-Victor,4,Perche,Synopsis.php?id=VER-C,Ver-les-Chartres 
,,,,,,,,,,,,,,,,,,,,Marne,48.827,3.7990,Saint-Alpin,4,Châlonais,Synopsis.php?id=VILLEVEN,Villevenard 
